notifying_member,year,vigilance_index,vigilance_index_3y_ma,intensity_core,intensity_core_per_1m,intensity_core_per_10m,intensity_scaled,intensity_scaled_3y_ma,ban_flow,banflow_scaled,banflow_scaled_3y_ma,breadth,breadth_3y_ma,breadth_vectors,breadth_targets,total_notices,tier1_count,tier2_count,tier3_count,tier1_prop,tier1_prop_3y_ma,tier2_prop,tier2_prop_3y_ma,tier3_prop,tier3_prop_3y_ma,sps_engagement,sps_engagement_3y_ma,n_regular,n_emergency,n_regular_addenda,n_emergency_addenda,n_total,cum_n_regular,cum_n_emergency,cum_n_regular_addenda,cum_n_emergency_addenda,cum_n_total,cum_total_notices,population,n_total_per_1m,n_total_per_10m,cum_total_per_1m,cum_total_per_10m,contaminants,pathogens,pests,biotechnology,plant_health,animal_health,human_health
El Salvador,2015,10.13351289959267,11.67982925425296,1.8,0.2910889897853639,2.910889897853639,3.544481654047677,3.0613281294938157,1.0,2.7777777777777777,1.8518518518518519,37.831369665244964,48.27041723916296,49.553802991911105,26.108936338578825,4,1,1,2,0.25,0.13888888888888887,0.25,0.14999999999999994,0.5,0.7111111111111111,2,3.6666666666666665,3.0,1.0,0.0,0.0,4.0,90.0,14.0,42.0,0.0,146.0,146.0,6183676.0,0.6468644217452532,6.468644217452532,23.61055139370174,236.1055139370174,0.8,1.0,0.0,0.0,0.0,1.65,0.15
El Salvador,2016,8.553113554865302,10.443235604768303,1.95,0.31447555154173656,3.1447555154173656,3.829251061361357,3.610447572747006,0.0,0.0,1.8518518518518519,34.14975288626346,40.851930244420004,30.96910973393819,37.330396038588724,6,0,3,3,0.0,0.13888888888888887,0.5,0.24999999999999992,0.5,0.6111111111111112,3,3.3333333333333335,4.0,0.0,2.0,0.0,6.0,94.0,14.0,44.0,0.0,152.0,152.0,6200800.0,0.9676170816668817,9.676170816668817,24.512966068894336,245.12966068894337,1.65,0.3,0.0,0.0,0.0,0.3,1.8
El Salvador,2017,11.97212821765051,10.219584890702828,1.75,0.28164330985286473,2.816433098528647,3.4294651456753185,3.601065953694784,0.0,0.0,0.9259259259259259,52.14434451048308,41.3751556873305,49.261406801712575,55.02728221925359,6,1,0,5,0.16666666666666666,0.13888888888888887,0.0,0.24999999999999992,0.8333333333333334,0.611111111111111,5,3.3333333333333335,1.0,0.0,5.0,0.0,6.0,95.0,14.0,49.0,0.0,158.0,158.0,6213533.0,0.9656342052098219,9.656342052098218,25.42836740385864,254.2836740385864,1.0,0.75,0.0,0.0,0.0,0.6,1.45
El Salvador,2018,10.044526850565058,10.18992287436029,2.1,0.33763105511151714,3.3763105511151714,4.111206959637828,3.789974388891501,0.0,0.0,0.0,40.97241859364018,42.422171996795576,-0.0,81.94483718728036,6,1,1,4,0.16666666666666666,0.1111111111111111,0.16666666666666666,0.22222222222222213,0.6666666666666666,0.6666666666666666,4,4.0,5.0,0.0,1.0,0.0,6.0,100.0,14.0,50.0,0.0,164.0,164.0,6219807.0,0.9646601574614775,9.646601574614776,26.367377637280384,263.67377637280384,2.1,0.0,0.0,0.0,1.5,0.3,0.6
El Salvador,2019,12.51102890652002,11.509227991578529,0.95,0.15267622130530775,1.5267622130530776,1.8590811896561679,3.133251098323105,0.0,0.0,0.0,58.372211855873715,50.49632498666566,31.462461192801733,85.28196251894569,4,0,1,3,0.0,0.1111111111111111,0.25,0.1388888888888888,0.75,0.75,3,4.0,2.0,0.0,2.0,0.0,4.0,102.0,14.0,52.0,0.0,168.0,168.0,6222318.0,0.6428472476012959,6.428472476012958,26.999584399254427,269.9958439925443,0.8,0.15,0.0,0.0,0.65,0.15,0.3
El Salvador,2020,13.767041500602636,12.107532419229237,0.8,0.12831466862817023,1.2831466862817023,1.5624396829062903,2.510909277400095,0.0,0.0,0.0,65.31971821647402,54.88811622199597,34.81061300625729,95.82882342669075,3,0,1,2,0.0,0.05555555555555555,0.3333333333333333,0.24999999999999992,0.6666666666666666,0.6944444444444443,2,3.0,2.0,0.0,1.0,0.0,3.0,104.0,14.0,53.0,0.0,171.0,171.0,6234673.0,0.4811800073556384,4.811800073556384,27.427260419271388,274.27260419271386,0.65,0.15,0.0,0.0,0.5,0.65,0.3
El Salvador,2021,11.327834407616328,12.535301604912995,1.45,0.2317855705329885,2.3178557053298854,2.822366119147733,2.081295663903397,1.0,2.7777777777777777,0.9259259259259259,45.42773715888812,56.37322241041195,36.775429077692,54.08004524008423,4,1,0,3,0.25,0.08333333333333333,0.0,0.19444444444444434,0.75,0.7222222222222223,3,2.6666666666666665,2.0,1.0,1.0,0.0,4.0,106.0,15.0,54.0,0.0,175.0,175.0,6255782.0,0.6394084704358304,6.3940847043583044,27.97412058156758,279.7412058156758,0.3,1.15,0.0,0.0,0.0,1.15,0.44999999999999996
El Salvador,2022,19.71066815674541,14.935181354988124,4.1,0.6528330806126249,6.52833080612625,7.94930402243343,4.111369941495817,2.0,5.555555555555555,2.7777777777777772,70.94518451102961,60.56421329546392,49.97854196736613,91.91182705469309,9,2,3,4,0.2222222222222222,0.1574074074074074,0.3333333333333333,0.22222222222222213,0.4444444444444444,0.6203703703703703,4,3.0,4.0,2.0,3.0,0.0,9.0,110.0,17.0,57.0,0.0,184.0,184.0,6280319.0,1.4330482257350303,14.330482257350303,29.29787483724951,292.9787483724951,2.1,2.0,0.0,0.0,0.65,2.0,1.45
El Salvador,2023,19.525944367873194,16.85481564407831,2.3,0.3645225135443887,3.645225135443887,4.438654181658079,5.070108107746414,1.0,2.7777777777777777,3.7037037037037037,82.78163881952418,66.38485349648063,76.55000775217579,89.01326988687256,5,1,2,2,0.2,0.2240740740740741,0.4,0.24444444444444438,0.4,0.5314814814814816,2,3.0,2.0,1.0,2.0,0.0,5.0,112.0,18.0,59.0,0.0,189.0,189.0,6309624.0,0.7924402468356276,7.924402468356276,29.954241330386722,299.54241330386725,0.8,1.0,0.5,0.0,1.0,1.15,0.3
El Salvador,2024,13.951056845156906,17.729223123258503,3.0,0.47332102383124025,4.733210238312402,5.763452910678413,6.050470371589974,1.0,2.7777777777777777,3.7037037037037037,51.926404065646985,68.55107579873358,45.91479170272447,57.9380164285695,3,3,0,0,1.0,0.4740740740740741,0.0,0.24444444444444438,0.0,0.2814814814814815,0,2.0,0.0,1.0,1.0,1.0,3.0,112.0,19.0,60.0,1.0,192.0,192.0,6338193.0,0.47332102383124025,4.733210238312402,30.292545525199376,302.92545525199375,1.0,2.0,0.0,0.0,1.0,2.0,0.0
Eswatini,2019,21.253424004285847,,1.75,1.4832092240357868,14.832092240357868,18.060483454168324,,1.0,2.7777777777777777,,60.7699211384394,,41.12021129774946,80.41963097912934,6,1,0,5,0.16666666666666666,,0.0,,0.8333333333333334,,5,,6.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,6.0,6.0,1179874.0,5.085288768122698,50.85288768122698,5.085288768122698,50.85288768122698,0.44999999999999996,1.3,0.0,0.0,1.15,0.15,0.75
European Union,1995,7.12460819406821,,9.75,0.022876044335416304,0.22876044335416304,0.27855302780037094,,0.0,0.0,,34.99629665779021,,20.265799542044686,49.72679377353573,23,0,18,5,0.0,,0.782608695652174,,0.21739130434782608,,5,,23.0,0.0,0.0,0.0,23.0,23.0,0.0,0.0,0.0,23.0,23.0,426210050.0,0.05396400202200769,0.539640020220077,0.05396400202200769,0.539640020220077,0.15,9.1,0.5,0.0,0.0,7.45,2.3
European Union,1996,16.903904017514712,12.01425610579146,6.9,0.016162841461634894,0.16162841461634894,0.19680886961849128,0.23768094870943113,1.0,2.7777777777777777,1.3888888888888888,79.21558901982084,57.105942838805525,62.16377538759866,96.26740265204303,13,5,2,6,0.38461538461538464,0.19230769230769232,0.15384615384615385,0.4682274247491639,0.46153846153846156,0.3394648829431438,6,5.5,11.0,1.0,1.0,0.0,13.0,34.0,1.0,1.0,0.0,36.0,36.0,426905134.0,0.030451730290036755,0.30451730290036755,0.0843278684954864,0.843278684954864,4.0,2.45,0.44999999999999996,0.0,1.45,2.45,3.0
European Union,1997,18.48965983256503,14.172724014715984,9.45,0.022102799484214685,0.22102799484214686,0.2691375147258577,0.24816647071490663,5.0,13.88888888888889,5.555555555555556,67.53718419913642,60.58302329224915,59.71828399231263,75.35608440596022,13,8,2,3,0.6153846153846154,0.3333333333333333,0.15384615384615385,0.36343366778149394,0.23076923076923078,0.3032329988851728,3,4.666666666666667,12.0,1.0,0.0,0.0,13.0,46.0,2.0,1.0,0.0,49.0,49.0,427547651.0,0.03040596754442232,0.3040596754442232,0.11460710843666874,1.1460710843666873,3.5,5.5,0.44999999999999996,0.0,0.44999999999999996,5.5,3.5
European Union,1998,23.773369493985292,19.722311114688345,14.6,0.03410257969548055,0.34102579695480545,0.41525434601789024,0.2937335767874131,8.0,22.22222222222222,12.962962962962962,79.04363630249733,75.26546984048487,71.68166590235599,86.40560670263866,28,11,3,14,0.39285714285714285,0.46428571428571425,0.10714285714285714,0.1382783882783883,0.5,0.3974358974358974,14,7.666666666666667,16.0,7.0,4.0,1.0,28.0,62.0,9.0,5.0,1.0,77.0,77.0,428120105.0,0.06540220763516817,0.6540220763516817,0.17985607099671247,1.7985607099671248,5.05,7.4,2.15,0.0,1.6,6.6,7.55
European Union,1999,11.524346831619203,17.92912538605651,2.05,0.004780494288604722,0.047804942886047225,0.05821028928553144,0.24753405000975978,1.0,2.7777777777777777,12.962962962962962,52.62964989609246,66.4034901325754,37.96378923946416,67.29551055272076,8,1,0,7,0.125,0.37774725274725274,0.0,0.086996336996337,0.875,0.5352564102564102,7,8.0,6.0,1.0,1.0,0.0,8.0,68.0,10.0,6.0,1.0,85.0,85.0,428825949.0,0.018655587467725745,0.18655587467725745,0.19821561684458605,1.9821561684458606,1.6,0.44999999999999996,0.0,0.0,0.15,0.44999999999999996,1.6
European Union,2000,22.08836566390433,19.128693996502943,9.4,0.021894112701510326,0.21894112701510327,0.266596413898639,0.2466870164006869,5.0,13.88888888888889,12.962962962962962,85.53643083269415,72.40323901042798,75.07844348170546,95.99441818368285,32,5,1,26,0.15625,0.22470238095238093,0.03125,0.046130952380952384,0.8125,0.7291666666666666,26,15.666666666666666,22.0,4.0,6.0,0.0,32.0,90.0,14.0,12.0,1.0,117.0,117.0,429339162.0,0.07453314962216281,0.7453314962216282,0.2725118283060328,2.7251182830603278,4.2,3.45,1.75,0.0,1.9,4.0,3.5
European Union,2001,22.783127546232897,18.798613347252143,14.6,0.033960651147289536,0.3396065114728954,0.4135261352201558,0.24611094613477538,9.0,25.0,13.888888888888891,69.23520392691914,69.13376155190191,59.247640770225665,79.22276708361262,44,9,1,34,0.20454545454545456,0.1619318181818182,0.022727272727272728,0.017992424242424244,0.7727272727272727,0.8200757575757575,34,22.333333333333332,25.0,9.0,10.0,0.0,44.0,115.0,23.0,22.0,1.0,161.0,161.0,429909307.0,0.10234716784114656,1.0234716784114655,0.3744975914187408,3.7449759141874077,3.35,9.9,1.3499999999999999,0.0,1.65,9.45,3.5
European Union,2002,26.058098553932208,23.64319725468981,19.1,0.044323349443950354,0.44323349443950355,0.5397088329100572,0.406610460676284,9.0,25.0,21.296296296296294,85.3261478956134,80.0325942184089,79.77773383255958,90.87456195866723,41,14,3,24,0.34146341463414637,0.23408628972653364,0.07317073170731707,0.042382668144863266,0.5853658536585366,0.7235310421286031,24,28.0,19.0,8.0,14.0,0.0,41.0,134.0,31.0,36.0,1.0,202.0,202.0,430924112.0,0.09514436268073112,0.9514436268073113,0.46876003076848016,4.687600307684802,9.05,5.85,3.9,0.3,4.2,5.75,11.95
European Union,2003,22.697734521808584,23.846320207324563,35.5,0.08207847369811264,0.8207847369811264,0.9994388466211335,0.6508912715837821,8.0,22.22222222222222,24.074074074074076,72.35104631525647,75.63746604592967,62.50158673895031,82.20050589156264,74,25,9,40,0.33783783783783783,0.2946155690058129,0.12162162162162163,0.07250654201873714,0.5405405405405406,0.6328778889754499,40,32.666666666666664,42.0,4.0,28.0,0.0,74.0,176.0,35.0,64.0,1.0,276.0,276.0,432512916.0,0.1710931564411362,1.710931564411362,0.6381312321318053,6.3813123213180525,23.3,7.8999999999999995,4.3,0.0,5.6,13.8,30.35
European Union,2004,27.23207849740256,25.32930385771445,35.05,0.08072442434664484,0.8072442434664484,0.9829510945818289,0.8406995913710066,11.0,30.555555555555557,25.925925925925927,80.47653030198146,79.38457483761711,66.0400812303885,94.91297937357442,93,24,2,67,0.25806451612903225,0.3124552562003388,0.021505376344086023,0.07209924322434157,0.7204301075268817,0.6154455005753195,67,43.666666666666664,15.0,5.0,66.0,7.0,93.0,191.0,40.0,130.0,8.0,369.0,369.0,434193248.0,0.21419034134773096,2.1419034134773094,0.849851999540997,8.49851999540997,12.4,19.4,3.25,0.0,7.75,17.15,17.3
European Union,2005,18.821940701744847,22.917251240318663,20.65,0.04738530209216618,0.4738530209216618,0.5769930840085487,0.8531276750705037,4.0,11.11111111111111,21.296296296296298,73.36702462526056,75.39820041416617,56.645156458571186,90.08889279194993,41,15,5,21,0.36585365853658536,0.3205853375011518,0.12195121951219512,0.08835940582596759,0.5121951219512195,0.5910552566728806,21,42.666666666666664,24.0,1.0,15.0,1.0,41.0,215.0,41.0,145.0,9.0,410.0,410.0,435789139.0,0.09408219785853819,0.9408219785853819,0.9408219785853819,9.408219785853818,14.4,4.65,1.6,0.0,3.9,8.25,13.45
European Union,2006,13.530515243553994,19.861511480900464,19.5,0.04459550474156215,0.44595504741562153,0.5430227660826867,0.7009889815576882,1.0,2.7777777777777777,14.814814814814817,61.569663882972804,71.8044062700716,45.05237860752099,78.08694915842462,48,12,6,30,0.25,0.29130605822187255,0.125,0.0894855319520937,0.625,0.6192084098260336,30,39.333333333333336,20.0,0.0,28.0,0.0,48.0,235.0,41.0,173.0,9.0,458.0,458.0,437263803.0,0.10977355013307608,1.0977355013307608,1.0474226241864342,10.474226241864342,14.55,4.65,0.3,0.0,1.3,8.65,12.55
European Union,2007,28.071149690423695,20.14120187857418,28.65,0.06529229939225313,0.6529229939225313,0.7950398863147443,0.6383519121353266,11.0,30.555555555555557,14.814814814814815,85.09468648568807,73.34379166464048,70.83318992379841,99.35618304757773,58,21,6,31,0.3620689655172414,0.32597420801794225,0.10344827586206896,0.11679983179142135,0.5344827586206896,0.5572259601906363,31,27.333333333333332,14.0,4.0,38.0,2.0,58.0,249.0,45.0,211.0,11.0,516.0,516.0,438796003.0,0.13217987311520701,1.3217987311520702,1.175945078059428,11.75945078059428,13.4,11.65,3.6,0.0,9.2,12.15,9.95
European Union,2008,20.9510979733685,20.850920969115396,31.95,0.0725689868101358,0.7256898681013579,0.8836453848392424,0.7405693457455578,5.0,13.88888888888889,15.74074074074074,78.46173219539865,75.04202752135318,64.61372845768769,92.30973593310962,49,24,12,13,0.4897959183673469,0.3672882946281961,0.24489795918367346,0.1577820783485808,0.2653061224489796,0.47492962702322306,13,24.666666666666668,14.0,3.0,30.0,2.0,49.0,263.0,48.0,241.0,13.0,565.0,565.0,440270719.0,0.11129515974011435,1.1129515974011435,1.283301331697237,12.83301331697237,19.2,9.6,3.15,0.0,5.65,16.6,14.35
European Union,2009,17.700721756202537,22.240989806664913,31.85,0.07215864195016213,0.7215864195016213,0.8786487690995612,0.852444680084516,3.0,8.333333333333332,17.592592592592595,71.94331571720534,78.49991146609734,49.07273726175775,94.81389417265291,55,22,14,19,0.4,0.4172882946281961,0.2545454545454545,0.20096389653039895,0.34545454545454546,0.38174780884140486,19,21.0,24.0,0.0,31.0,0.0,55.0,287.0,48.0,272.0,13.0,620.0,620.0,441388573.0,0.12460676003952645,1.2460676003952644,1.4046580222637526,14.046580222637527,23.65,6.95,1.25,0.0,6.4,12.1,15.3
European Union,2010,16.91479254361451,18.522204091061848,25.95,0.058698679456147575,0.5869867945614757,0.7147518447968503,0.8256819995785513,2.0,5.555555555555555,9.25925925925926,73.2435488450574,74.5495322525538,56.94669619787852,89.54040149223627,60,15,12,33,0.25,0.37993197278911567,0.2,0.233147804576376,0.55,0.38692022263450837,33,21.666666666666668,19.0,1.0,40.0,0.0,60.0,306.0,49.0,312.0,13.0,680.0,680.0,442088310.0,0.1357194900720175,1.3571949007201751,1.5381542208161985,15.381542208161985,18.25,6.1,1.3,0.3,3.6,11.7,13.15
European Union,2011,20.46506755028828,18.36019395003511,24.6,0.05572998512294843,0.5572998512294843,0.678603165287335,0.7573345930612488,4.0,11.11111111111111,8.333333333333334,81.35403618510045,75.5136335824544,66.59882372176712,96.1092486484338,50,16,10,24,0.32,0.3233333333333333,0.2,0.21818181818181817,0.48,0.4584848484848485,24,25.333333333333332,17.0,2.0,28.0,3.0,50.0,323.0,51.0,340.0,16.0,730.0,730.0,441414078.0,0.11327232748566755,1.1327232748566756,1.6537759812907462,16.537759812907463,15.1,3.6,5.9,0.0,7.9,7.15,13.55
European Union,2012,26.085233383732632,21.155031159211806,40.1,0.09070964916020882,0.9070964916020883,1.1045374389822682,0.8326308163554845,8.0,22.22222222222222,12.962962962962962,89.05206879206418,81.216551274074,79.3659951357415,98.73814244838684,67,30,13,24,0.44776119402985076,0.33925373134328357,0.19402985074626866,0.19800995024875623,0.3582089552238806,0.4627363184079602,24,27.0,28.0,5.0,29.0,5.0,67.0,351.0,56.0,369.0,21.0,797.0,797.0,442069839.0,0.15155976293600976,1.5155976293600975,1.802882553134325,18.02882553134325,21.2,10.35,7.4,1.15,14.55,18.05,12.0
European Union,2013,25.048113592139735,23.86613817538688,33.35,0.07537988166018578,0.7537988166018577,0.917872599117617,0.9003377344624067,7.0,19.444444444444446,17.59259259259259,89.14757683490626,86.51789393735696,80.18927323577046,98.10588043404208,60,27,4,29,0.45,0.4059203980099502,0.06666666666666667,0.15356550580431177,0.48333333333333334,0.4405140961857379,29,25.666666666666668,23.0,4.0,32.0,1.0,60.0,374.0,60.0,401.0,22.0,857.0,857.0,442425741.0,0.13561597899883496,1.3561597899883497,1.9370482333666927,19.370482333666928,17.75,6.4,8.05,1.15,13.7,15.55,9.4
European Union,2014,21.05872412743826,24.06402370110354,57.1,0.12891694756845468,1.2891694756845467,1.5697734080878287,1.1973944820625713,6.0,16.666666666666664,19.444444444444446,72.59496380232702,83.59820314309916,54.0861511268498,91.10377647780422,91,47,10,34,0.5164835164835165,0.47141490350445575,0.10989010989010989,0.12352887576768173,0.37362637362637363,0.40505622072786246,34,29.0,46.0,5.0,37.0,3.0,91.0,420.0,65.0,438.0,25.0,948.0,948.0,442920819.0,0.2054543297500766,2.054543297500766,2.1403374132205784,21.403374132205784,42.05,9.55,5.5,0.0,8.25,21.75,27.1
European Union,2015,19.247616192142598,21.78481797057353,29.6,0.06669772948175157,0.6669772948175157,0.8121532823657147,1.0999330965237202,4.0,11.11111111111111,15.740740740740742,74.96629163094569,78.90294408939299,53.75657559440328,96.1760076674881,52,24,4,24,0.46153846153846156,0.4760073260073261,0.07692307692307693,0.08449328449328448,0.46153846153846156,0.4394993894993895,24,29.0,27.0,3.0,19.0,3.0,52.0,447.0,68.0,457.0,28.0,1000.0,1000.0,443793218.0,0.1171716869274014,1.171716869274014,2.2533016716807963,22.53301671680796,21.95,3.05,4.6,0.0,7.75,14.25,8.1
European Union,2016,16.055195963711945,18.787178761097604,26.85,0.06038095294465786,0.6038095294465786,0.7352362592761206,1.0390543165765547,1.0,2.7777777777777777,10.185185185185185,73.76058712407735,73.77394751911669,51.848650196860376,95.67252405129432,55,19,7,29,0.34545454545454546,0.4411588411588412,0.12727272727272726,0.10469530469530469,0.5272727272727272,0.45414585414585407,29,29.0,22.0,0.0,29.0,4.0,55.0,469.0,68.0,486.0,32.0,1055.0,1055.0,444676652.0,0.1236853784713662,1.236853784713662,2.3725104415871154,23.725104415871154,20.65,2.45,3.6,0.15,8.25,12.95,6.15
European Union,2017,19.401910602052368,18.23490758596897,31.8,0.07140915365646529,0.714091536564653,0.8695225307320751,0.8056373574579702,5.0,13.88888888888889,9.259259259259261,70.74757176055911,73.15815017186071,54.09051330457366,87.40463021654456,79,21,6,52,0.26582278481012656,0.35760526393437786,0.0759493670886076,0.0933817237614706,0.6582278481012658,0.5490130123041514,52,35.0,44.0,0.0,33.0,2.0,79.0,513.0,68.0,519.0,34.0,1134.0,1134.0,445321060.0,0.17740009870631315,1.7740009870631315,2.546477366239989,25.46477366239989,23.35,5.55,2.9,0.0,5.05,11.5,20.7
European Union,2018,21.291793428732745,18.916299998165684,39.2,0.08782741393367134,0.8782741393367135,1.0694415396469998,0.8914001098850651,7.0,19.444444444444446,12.037037037037038,70.02494590168018,71.51103492877222,45.1917364074326,94.85815539592775,92,27,7,58,0.29347826086956524,0.3015851970447458,0.07608695652173914,0.09310301696102467,0.6304347826086957,0.6053117859942295,58,46.333333333333336,53.0,4.0,34.0,1.0,92.0,566.0,72.0,553.0,35.0,1226.0,1226.0,446329890.0,0.20612556331371848,2.0612556331371845,2.7468471806806396,27.468471806806395,31.45,1.95,5.65,0.15,9.4,14.05,21.7
European Union,2019,24.414033928772852,21.702579319852656,44.65,0.09990815766396943,0.9990815766396943,1.216544233400091,1.051836101259722,9.0,25.0,19.444444444444446,75.58294511871406,72.11848759365112,51.8789712019074,99.28691903552073,101,31,9,61,0.3069306930693069,0.2887439129163329,0.0891089108910891,0.08038174483381194,0.6039603960396039,0.6308743422498551,61,57.0,60.0,4.0,35.0,2.0,101.0,626.0,76.0,588.0,37.0,1327.0,1327.0,446910453.0,0.22599605652991966,2.2599605652991963,2.969274920942608,29.692749209426076,33.55,2.85,8.1,0.15,13.55,15.6,18.4
European Union,2020,19.74786821806032,21.81789852518864,70.8,0.1584349991291334,1.584349991291334,1.9292036713114766,1.4050631481195224,7.0,19.444444444444446,21.2962962962963,60.37085505207299,68.65958202415575,31.807735828388157,88.93397427575782,130,55,13,62,0.4230769230769231,0.3411619590052651,0.1,0.08839862247094275,0.47692307692307695,0.5704394185237921,62,60.333333333333336,77.0,6.0,46.0,1.0,130.0,703.0,82.0,634.0,38.0,1457.0,1457.0,446870959.0,0.29091172156479295,2.9091172156479295,3.260449063999256,32.60449063999256,61.35,8.35,1.1,0.0,12.9,27.55,47.7
European Union,2021,22.602560325923925,22.254820824252366,63.75,0.14286439156426622,1.4286439156426622,1.7396062121401694,1.6284513722839122,9.0,25.0,23.148148148148152,65.34868765230425,67.10082927436378,39.84611373145246,90.85126157315604,115,44,26,45,0.3826086956521739,0.37087210393280134,0.22608695652173913,0.13839862247094273,0.391304347826087,0.49072927359625584,45,56.0,71.0,3.0,39.0,2.0,115.0,774.0,85.0,673.0,40.0,1572.0,1572.0,446227358.0,0.25771615733161746,2.577161573316175,3.522867820220023,35.228678202200236,52.75,8.5,2.5,0.0,13.15,23.0,41.05
European Union,2022,30.335816869671387,24.22874847121854,71.55,0.15981562686491352,1.598156268649135,1.9460150583864406,1.8716083139460291,15.0,41.66666666666667,28.703703703703706,74.38388380032077,66.70114216823266,53.19775051899492,95.57001708164661,105,57,21,27,0.5428571428571428,0.44951425386207994,0.2,0.17536231884057973,0.2571428571428571,0.37512342729734033,27,44.666666666666664,63.0,6.0,36.0,0.0,105.0,837.0,91.0,709.0,40.0,1677.0,1677.0,447703403.0,0.23453027003236784,2.3453027003236784,3.7457834556598177,37.45783455659818,52.2,14.4,4.95,0.0,20.6,23.15,40.9
European Union,2023,25.224234331781112,26.054203842458808,70.35,0.15653301206128578,1.5653301206128578,1.9060438868304739,1.8638883857856945,11.0,30.555555555555557,32.40740740740741,68.36035069131476,69.36430738131327,42.09659362351071,94.62410775911881,125,57,9,59,0.456,0.4604886128364389,0.072,0.16602898550724637,0.472,0.3734824016563147,59,43.666666666666664,90.0,5.0,29.0,1.0,125.0,927.0,96.0,738.0,41.0,1802.0,1802.0,449425965.0,0.27813257295892996,2.7813257295892995,4.009559171775934,40.09559171775934,58.95,7.1,3.3,1.0,24.6,19.7,43.55
European Union,2024,23.46748867846286,26.342513293305117,79.4,0.17637178083848815,1.7637178083848815,2.14761314721898,1.9998906974786312,10.0,27.77777777777778,33.333333333333336,63.89420269996049,68.87947906386535,41.73491461218479,86.05349078773618,147,51,40,56,0.3469387755102041,0.4485986394557823,0.272108843537415,0.1813696145124717,0.38095238095238093,0.370031746031746,56,47.333333333333336,90.0,3.0,52.0,2.0,147.0,1017.0,99.0,790.0,43.0,1949.0,1949.0,450185396.0,0.32653213832818334,3.2653213832818335,4.329327466677751,43.293274666777506,65.55,9.6,4.1,0.15,16.6,19.25,54.55
